relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
120	120	Cl ( CL)	22490.0	0.0	162098.0	21.0	0.9998862460660096	0.9994687134182852	0.9995333437034732	0.9990671227399938	1.0	22511.0
121	121	[!#6;!#1;!H0]~*~[CH2]~* ( QHACH2A)	46177.0	13079.0	105171.0	20182.0	0.8198300191214947	0.6015436094346324	0.7352147434621661	0.6958664235446586	0.7792797353854461	66359.0
122	122	[R!x2](@*)(@*)@* ( A$A($A)$A)	72377.0	11905.0	88708.0	11619.0	0.8725739265149587	0.7431419867278959	0.8602075137569972	0.8616719843802085	0.8587480126242851	83996.0
123	123	[!#6;!#1]~*(~[!#6;!#1])~[!#6;!#1] ( QA(Q)Q)	33982.0	4259.0	139942.0	6426.0	0.9421209150149776	0.827913357149553	0.8641432186041781	0.840972084735696	0.8886273894511126	40408.0
124	124	[F,Cl,Br,I]~*(~*)~* ( XA(A)A)	46060.0	1061.0	137135.0	353.0	0.9923405684446588	0.97980418239525	0.9848825026193684	0.9923943722663908	0.9774834999257233	46413.0
125	125	[CH3]~*~*~*~[CH2]~* ( CH3AAACH2A)	36406.0	7010.0	127156.0	14037.0	0.8859914738718048	0.7034378574887196	0.7757593837564857	0.7217255119639989	0.8385387875437627	50443.0
126	126	[#8]~[CH2]~* ( ACH2O)	38958.0	8588.0	122151.0	14912.0	0.8727039310109475	0.6835227032653609	0.7682811390707579	0.7231854464451457	0.8193749211290119	53870.0
127	127	*(~*)(~*)(~*)~* ( AA(A)(A)A)	45949.0	8802.0	119624.0	10234.0	0.8968847672648679	0.7548467197128295	0.8284024735428273	0.8178452556823238	0.8392358130445106	56183.0
128	128	[CH3]~[CH2]~* ( CH3CH2A)	17592.0	3566.0	151114.0	12337.0	0.9138557708454084	0.6533988637642614	0.6887074989723413	0.5877911056166261	0.8314585499574629	29929.0
129	129	[CH3]~*~[CH2]~* ( CH3ACH2A)	38029.0	8646.0	126644.0	11290.0	0.8920095986652872	0.7199279513122335	0.7923203533554181	0.7710821387294957	0.8147616497054098	49319.0
130	130	[#6H3]~*~*~[#6H2]~* ( CH3AACH2A)	38878.0	8106.0	123833.0	13792.0	0.8813817311182012	0.7015270324192342	0.7802596985570073	0.7381431554964876	0.8274731823599524	52670.0
131	131	[#7]~*~[#8] ( NAO)	58064.0	8504.0	112008.0	6033.0	0.921255193408772	0.8281962031321951	0.8887460299238512	0.905877030126215	0.8722509313784401	64097.0
